sensor_id,timestamp,room_id,occupancy_count,power_kw,temperature_c,source_system
SENS_R002,2026-08-27T19:00:00,R002,37,2.02,23.68,IoT
SENS_R003,2026-08-27T19:00:00,R003,19,1.32,24.25,IoT
SENS_R004,2026-08-27T19:00:00,R004,7,0.97,22.33,IoT
SENS_R005,2026-08-27T19:00:00,R005,11,0.78,23.52,IoT
SENS_R006,2026-08-27T19:00:00,R006,12,1.5,23.69,IoT
SENS_R007,2026-08-27T19:00:00,R007,7,1.58,25.48,IoT
SENS_R008,2026-08-27T19:00:00,R008,13,1.25,23.68,IoT
SENS_R009,2026-08-27T19:00:00,R009,16,2.17,24.43,IoT
SENS_R010,2026-08-27T19:00:00,R010,25,2.4,24.88,IoT
SENS_R011,2026-08-27T19:00:00,R011,31,1.99,23.41,IoT
SENS_R012,2026-08-27T19:00:00,R012,10,1.08,23.62,IoT
SENS_R013,2026-08-27T19:00:00,R013,54,2.0,25.81,IoT
SENS_R014,2026-08-27T19:00:00,R014,6,1.14,23.91,IoT
SENS_R015,2026-08-27T19:00:00,R015,2,1.06,24.44,IoT
SENS_R016,2026-08-27T19:00:00,R016,3,1.05,25.19,IoT
SENS_R017,2026-08-27T19:00:00,R017,25,2.01,25.49,IoT
SENS_R018,2026-08-27T19:00:00,R018,23,1.53,23.95,IoT
SENS_R019,2026-08-27T19:00:00,R019,9,1.2,23.41,IoT
SENS_R020,2026-08-27T19:00:00,R020,12,1.45,23.07,IoT
SENS_R021,2026-08-27T19:00:00,R021,24,1.7,24.87,IoT
SENS_R022,2026-08-27T19:00:00,R022,24,1.68,24.5,IoT
SENS_R023,2026-08-27T19:00:00,R023,14,1.83,25.81,IoT
SENS_R024,2026-08-27T19:00:00,R024,9,1.43,23.4,IoT
SENS_R025,2026-08-27T19:00:00,R025,28,1.74,25.09,IoT
SENS_R026,2026-08-27T19:00:00,R026,3,0.84,22.79,IoT
SENS_R027,2026-08-27T19:00:00,R027,38,0.97,23.97,IoT
SENS_R028,2026-08-27T19:00:00,R028,2,0.94,22.77,IoT
SENS_R029,2026-08-27T19:00:00,R029,28,1.45,23.28,IoT
SENS_R030,2026-08-27T19:00:00,R030,9,1.38,24.98,IoT
SENS_R001,2026-08-27T20:00:00,R001,7,1.17,23.61,IoT
SENS_R002,2026-08-27T20:00:00,R002,22,1.44,23.5,IoT
SENS_R003,2026-08-27T20:00:00,R003,24,1.74,24.34,IoT
SENS_R004,2026-08-27T20:00:00,R004,17,0.95,25.11,IoT
SENS_R005,2026-08-27T20:00:00,R005,10,1.01,24.14,IoT
SENS_R006,2026-08-27T20:00:00,R006,10,1.38,25.66,IoT
SENS_R007,2026-08-27T20:00:00,R007,6,2.02,24.4,IoT
SENS_R008,2026-08-27T20:00:00,R008,23,1.5,24.65,IoT
SENS_R009,2026-08-27T20:00:00,R009,22,2.01,25.96,IoT
SENS_R010,2026-08-27T20:00:00,R010,13,1.25,22.95,IoT
SENS_R011,2026-08-27T20:00:00,R011,17,1.2,23.25,IoT
SENS_R012,2026-08-27T20:00:00,R012,15,1.5,25.0,IoT
SENS_R013,2026-08-27T20:00:00,R013,52,1.88,26.28,IoT
SENS_R014,2026-08-27T20:00:00,R014,8,1.54,23.65,IoT
SENS_R015,2026-08-27T20:00:00,R015,3,1.27,22.83,IoT
SENS_R016,2026-08-27T20:00:00,R016,22,1.72,24.04,IoT
SENS_R017,2026-08-27T20:00:00,R017,9,1.02,24.23,IoT
SENS_R018,2026-08-27T20:00:00,R018,21,1.71,24.47,IoT
SENS_R019,2026-08-27T20:00:00,R019,18,1.6,24.27,IoT
SENS_R020,2026-08-27T20:00:00,R020,11,1.4,24.21,IoT
SENS_R021,2026-08-27T20:00:00,R021,11,1.53,25.19,IoT
SENS_R022,2026-08-27T20:00:00,R022,11,1.4,24.07,IoT
SENS_R023,2026-08-27T20:00:00,R023,10,1.74,23.62,IoT
SENS_R024,2026-08-27T20:00:00,R024,21,2.04,26.29,IoT
SENS_R025,2026-08-27T20:00:00,R025,18,1.29,23.45,IoT
SENS_R026,2026-08-27T20:00:00,R026,12,1.6,23.76,IoT
SENS_R027,2026-08-27T20:00:00,R027,0,0.86,23.77,IoT
SENS_R028,2026-08-27T20:00:00,R028,8,0.99,24.1,IoT
SENS_R029,2026-08-27T20:00:00,R029,29,1.48,24.68,IoT
SENS_R030,2026-08-27T20:00:00,R030,10,0.95,22.64,IoT
SENS_R001,2026-08-27T21:00:00,R001,7,1.79,23.17,IoT
SENS_R002,2026-08-27T21:00:00,R002,13,1.16,23.63,IoT
SENS_R003,2026-08-27T21:00:00,R003,33,1.66,23.58,IoT
SENS_R004,2026-08-27T21:00:00,R004,19,1.22,24.12,IoT
SENS_R005,2026-08-27T21:00:00,R005,8,1.58,23.83,IoT
SENS_R006,2026-08-27T21:00:00,R006,2,0.87,22.63,IoT
SENS_R007,2026-08-27T21:00:00,R007,9,1.53,23.39,IoT
SENS_R008,2026-08-27T21:00:00,R008,30,2.27,25.35,IoT
SENS_R009,2026-08-27T21:00:00,R009,2,0.91,23.5,IoT
SENS_R010,2026-08-27T21:00:00,R010,10,1.62,23.8,IoT
SENS_R011,2026-08-27T21:00:00,R011,15,1.35,23.72,IoT
SENS_R012,2026-08-27T21:00:00,R012,30,2.13,23.65,IoT
SENS_R013,2026-08-27T21:00:00,R013,34,1.55,23.49,IoT
SENS_R014,2026-08-27T21:00:00,R014,13,1.83,24.93,IoT
SENS_R015,2026-08-27T21:00:00,R015,8,1.48,24.9,IoT
SENS_R016,2026-08-27T21:00:00,R016,5,0.64,23.84,IoT
SENS_R017,2026-08-27T21:00:00,R017,22,1.91,23.8,IoT
SENS_R018,2026-08-27T21:00:00,R018,26,1.58,25.03,IoT
SENS_R019,2026-08-27T21:00:00,R019,14,1.49,24.41,IoT
SENS_R020,2026-08-27T21:00:00,R020,27,2.32,24.83,IoT
SENS_R021,2026-08-27T21:00:00,R021,7,0.79,23.14,IoT
SENS_R022,2026-08-27T21:00:00,R022,21,1.78,23.41,IoT
SENS_R023,2026-08-27T21:00:00,R023,6,1.24,22.83,IoT
SENS_R024,2026-08-27T21:00:00,R024,12,1.44,23.76,IoT
SENS_R025,2026-08-27T21:00:00,R025,27,1.71,23.89,IoT
SENS_R026,2026-08-27T21:00:00,R026,6,1.42,23.28,IoT
SENS_R027,2026-08-27T21:00:00,R027,15,1.39,24.17,IoT
SENS_R028,2026-08-27T21:00:00,R028,11,1.78,23.72,IoT
SENS_R029,2026-08-27T21:00:00,R029,12,1.62,23.04,IoT
SENS_R030,2026-08-27T21:00:00,R030,23,1.55,23.75,IoT
SENS_R001,2026-08-28T06:00:00,R001,7,1.0,25.07,IoT
SENS_R002,2026-08-28T06:00:00,R002,17,1.49,23.53,IoT
SENS_R003,2026-08-28T06:00:00,R003,20,1.11,24.7,IoT
SENS_R004,2026-08-28T06:00:00,R004,23,1.63,24.84,IoT
SENS_R005,2026-08-28T06:00:00,R005,10,0.84,22.86,IoT
SENS_R006,2026-08-28T06:00:00,R006,8,1.46,25.06,IoT
SENS_R007,2026-08-28T06:00:00,R007,6,1.3,23.94,IoT
SENS_R008,2026-08-28T06:00:00,R008,31,2.07,23.38,IoT
SENS_R009,2026-08-28T06:00:00,R009,20,1.95,23.8,IoT
SENS_R010,2026-08-28T06:00:00,R010,19,1.32,22.65,IoT
SENS_R011,2026-08-28T06:00:00,R011,19,1.38,26.13,IoT
SENS_R012,2026-08-28T06:00:00,R012,25,1.79,24.36,IoT
SENS_R013,2026-08-28T06:00:00,R013,40,1.45,24.48,IoT
SENS_R014,2026-08-28T06:00:00,R014,13,1.76,23.92,IoT
SENS_R015,2026-08-28T06:00:00,R015,9,1.7,23.91,IoT
SENS_R016,2026-08-28T06:00:00,R016,24,2.16,26.73,IoT
SENS_R017,2026-08-28T06:00:00,R017,10,1.23,25.28,IoT
SENS_R018,2026-08-28T06:00:00,R018,24,2.11,23.83,IoT
SENS_R019,2026-08-28T06:00:00,R019,10,1.24,24.51,IoT
SENS_R020,2026-08-28T06:00:00,R020,11,1.46,23.26,IoT
SENS_R021,2026-08-28T06:00:00,R021,9,1.31,23.87,IoT
SENS_R022,2026-08-28T06:00:00,R022,19,2.01,25.01,IoT
SENS_R023,2026-08-28T06:00:00,R023,13,1.82,24.51,IoT
SENS_R024,2026-08-28T06:00:00,R024,21,1.68,23.95,IoT
SENS_R025,2026-08-28T06:00:00,R025,23,0.98,24.53,IoT
SENS_R026,2026-08-28T06:00:00,R026,10,1.16,24.33,IoT
SENS_R027,2026-08-28T06:00:00,R027,23,1.06,22.84,IoT
SENS_R028,2026-08-28T06:00:00,R028,18,2.06,25.47,IoT
SENS_R029,2026-08-28T06:00:00,R029,35,1.47,23.65,IoT
SENS_R030,2026-08-28T06:00:00,R030,25,1.82,25.58,IoT
SENS_R001,2026-08-28T07:00:00,R001,4,0.93,23.6,IoT
SENS_R002,2026-08-28T07:00:00,R002,26,1.21,23.95,IoT
SENS_R003,2026-08-28T07:00:00,R003,1,0.84,23.17,IoT
SENS_R004,2026-08-28T07:00:00,R004,9,1.35,23.49,IoT
SENS_R005,2026-08-28T07:00:00,R005,28,1.96,25.79,IoT
SENS_R006,2026-08-28T07:00:00,R006,10,1.91,25.42,IoT
SENS_R007,2026-08-28T07:00:00,R007,9,1.41,22.76,IoT
SENS_R008,2026-08-28T07:00:00,R008,14,1.43,24.51,IoT
SENS_R009,2026-08-28T07:00:00,R009,12,1.35,25.36,IoT
SENS_R010,2026-08-28T07:00:00,R010,7,0.92,22.05,IoT
SENS_R011,2026-08-28T07:00:00,R011,16,1.26,23.38,IoT
SENS_R012,2026-08-28T07:00:00,R012,0,0.68,23.84,IoT
SENS_R013,2026-08-28T07:00:00,R013,20,1.15,23.31,IoT
SENS_R014,2026-08-28T07:00:00,R014,4,0.75,23.78,IoT
SENS_R015,2026-08-28T07:00:00,R015,11,1.74,23.82,IoT
SENS_R016,2026-08-28T07:00:00,R016,18,2.02,24.01,IoT
SENS_R017,2026-08-28T07:00:00,R017,15,1.41,25.34,IoT
SENS_R018,2026-08-28T07:00:00,R018,38,2.04,25.26,IoT
SENS_R019,2026-08-28T07:00:00,R019,10,1.3,23.95,IoT
SENS_R020,2026-08-28T07:00:00,R020,25,2.5,25.28,IoT
SENS_R021,2026-08-28T07:00:00,R021,21,2.03,25.3,IoT
SENS_R022,2026-08-28T07:00:00,R022,10,1.37,23.61,IoT
SENS_R023,2026-08-28T07:00:00,R023,13,1.92,26.05,IoT
SENS_R024,2026-08-28T07:00:00,R024,2,0.68,23.89,IoT
SENS_R025,2026-08-28T07:00:00,R025,18,1.29,22.61,IoT
SENS_R026,2026-08-28T07:00:00,R026,9,1.24,24.23,IoT
SENS_R027,2026-08-28T07:00:00,R027,13,1.32,25.14,IoT
SENS_R028,2026-08-28T07:00:00,R028,10,0.99,22.7,IoT
SENS_R029,2026-08-28T07:00:00,R029,57,2.18,23.96,IoT
SENS_R030,2026-08-28T07:00:00,R030,21,1.67,23.75,IoT
SENS_R001,2026-08-28T08:00:00,R001,34,3.7,25.82,IoT
SENS_R002,2026-08-28T08:00:00,R002,39,1.77,25.25,IoT
SENS_R003,2026-08-28T08:00:00,R003,50,2.2,25.64,IoT
SENS_R004,2026-08-28T08:00:00,R004,81,4.25,27.39,IoT
SENS_R005,2026-08-28T08:00:00,R005,56,2.99,23.94,IoT
SENS_R006,2026-08-28T08:00:00,R006,31,2.68,24.68,IoT
SENS_R007,2026-08-28T08:00:00,R007,18,2.23,25.67,IoT
SENS_R008,2026-08-28T08:00:00,R008,83,3.27,25.1,IoT
SENS_R009,2026-08-28T08:00:00,R009,46,3.76,27.07,IoT
SENS_R010,2026-08-28T08:00:00,R010,55,3.42,24.49,IoT
SENS_R011,2026-08-28T08:00:00,R011,92,3.74,27.05,IoT
SENS_R012,2026-08-28T08:00:00,R012,52,3.12,26.18,IoT
SENS_R013,2026-08-28T08:00:00,R013,76,2.47,25.38,IoT
SENS_R014,2026-08-28T08:00:00,R014,42,3.72,27.06,IoT
SENS_R015,2026-08-28T08:00:00,R015,33,3.92,27.02,IoT
SENS_R016,2026-08-28T08:00:00,R016,53,3.27,24.27,IoT
SENS_R017,2026-08-28T08:00:00,R017,57,4.35,27.37,IoT
SENS_R018,2026-08-28T08:00:00,R018,55,1.97,23.52,IoT
SENS_R019,2026-08-28T08:00:00,R019,48,3.36,25.18,IoT
SENS_R020,2026-08-28T08:00:00,R020,32,2.62,25.8,IoT
SENS_R021,2026-08-28T08:00:00,R021,26,2.2,24.92,IoT
SENS_R022,2026-08-28T08:00:00,R022,44,3.11,25.79,IoT
SENS_R023,2026-08-28T08:00:00,R023,20,2.74,24.35,IoT
SENS_R024,2026-08-28T08:00:00,R024,54,3.4,25.3,IoT
SENS_R025,2026-08-28T08:00:00,R025,60,2.36,23.54,IoT
SENS_R026,2026-08-28T08:00:00,R026,31,3.59,24.22,IoT
SENS_R027,2026-08-28T08:00:00,R027,64,2.22,25.22,IoT
SENS_R028,2026-08-28T08:00:00,R028,31,2.55,25.44,IoT
SENS_R029,2026-08-28T08:00:00,R029,96,3.54,25.3,IoT
SENS_R030,2026-08-28T08:00:00,R030,44,2.63,26.18,IoT
SENS_R001,2026-08-28T09:00:00,R001,22,2.95,25.4,IoT
SENS_R002,2026-08-28T09:00:00,R002,39,2.14,23.88,IoT
SENS_R003,2026-08-28T09:00:00,R003,91,3.1,25.24,IoT
SENS_R004,2026-08-28T09:00:00,R004,43,2.55,23.4,IoT
SENS_R005,2026-08-28T09:00:00,R005,64,2.97,24.35,IoT
SENS_R006,2026-08-28T09:00:00,R006,18,2.19,25.3,IoT
SENS_R007,2026-08-28T09:00:00,R007,14,1.44,23.75,IoT
SENS_R008,2026-08-28T09:00:00,R008,52,2.78,25.76,IoT
SENS_R009,2026-08-28T09:00:00,R009,25,2.65,23.78,IoT
SENS_R010,2026-08-28T09:00:00,R010,40,2.84,25.73,IoT
SENS_R011,2026-08-28T09:00:00,R011,88,3.94,27.94,IoT
SENS_R012,2026-08-28T09:00:00,R012,48,3.4,26.0,IoT
SENS_R013,2026-08-28T09:00:00,R013,136,4.41,27.89,IoT
SENS_R014,2026-08-28T09:00:00,R014,16,2.25,23.64,IoT
SENS_R015,2026-08-28T09:00:00,R015,17,2.54,25.29,IoT
SENS_R016,2026-08-28T09:00:00,R016,44,2.77,24.16,IoT
SENS_R017,2026-08-28T09:00:00,R017,21,2.14,24.53,IoT
SENS_R018,2026-08-28T09:00:00,R018,52,2.47,24.93,IoT
SENS_R019,2026-08-28T09:00:00,R019,28,2.58,24.59,IoT
SENS_R020,2026-08-28T09:00:00,R020,36,3.16,25.5,IoT
SENS_R021,2026-08-28T09:00:00,R021,23,2.2,25.27,IoT
SENS_R022,2026-08-28T09:00:00,R022,25,1.45,24.05,IoT
SENS_R023,2026-08-28T09:00:00,R023,12,1.66,24.9,IoT
SENS_R024,2026-08-28T09:00:00,R024,61,4.04,26.68,IoT
SENS_R025,2026-08-28T09:00:00,R025,72,3.45,26.53,IoT
SENS_R026,2026-08-28T09:00:00,R026,31,3.02,26.65,IoT
SENS_R027,2026-08-28T09:00:00,R027,96,3.23,24.06,IoT
SENS_R028,2026-08-28T09:00:00,R028,22,2.73,24.9,IoT
SENS_R029,2026-08-28T09:00:00,R029,97,3.53,26.26,IoT
SENS_R030,2026-08-28T09:00:00,R030,32,2.5,25.06,IoT
SENS_R001,2026-08-28T10:00:00,R001,17,2.22,24.82,IoT
SENS_R002,2026-08-28T10:00:00,R002,82,3.29,26.9,IoT
SENS_R003,2026-08-28T10:00:00,R003,54,2.03,23.62,IoT
SENS_R004,2026-08-28T10:00:00,R004,56,2.9,26.18,IoT
SENS_R005,2026-08-28T10:00:00,R005,22,1.71,23.26,IoT
SENS_R006,2026-08-28T10:00:00,R006,23,2.8,24.6,IoT
SENS_R007,2026-08-28T10:00:00,R007,16,2.27,25.6,IoT
SENS_R008,2026-08-28T10:00:00,R008,45,2.56,24.11,IoT
SENS_R009,2026-08-28T10:00:00,R009,22,2.14,24.74,IoT
SENS_R010,2026-08-28T10:00:00,R010,43,2.94,24.91,IoT
SENS_R011,2026-08-28T10:00:00,R011,52,2.21,24.43,IoT
SENS_R012,2026-08-28T10:00:00,R012,57,3.35,26.0,IoT
SENS_R013,2026-08-28T10:00:00,R013,67,2.41,25.75,IoT
SENS_R014,2026-08-28T10:00:00,R014,18,2.33,24.69,IoT
SENS_R015,2026-08-28T10:00:00,R015,24,3.12,24.98,IoT
SENS_R016,2026-08-28T10:00:00,R016,63,3.56,25.82,IoT
SENS_R017,2026-08-28T10:00:00,R017,37,2.81,24.88,IoT
SENS_R018,2026-08-28T10:00:00,R018,52,2.01,24.11,IoT
SENS_R019,2026-08-28T10:00:00,R019,51,3.59,26.4,IoT
SENS_R020,2026-08-28T10:00:00,R020,36,2.78,25.04,IoT
SENS_R021,2026-08-28T10:00:00,R021,49,3.3,25.22,IoT
SENS_R022,2026-08-28T10:00:00,R022,45,3.03,24.15,IoT
SENS_R023,2026-08-28T10:00:00,R023,21,2.5,24.6,IoT
SENS_R024,2026-08-28T10:00:00,R024,39,2.72,24.5,IoT
SENS_R025,2026-08-28T10:00:00,R025,71,2.55,25.29,IoT
SENS_R026,2026-08-28T10:00:00,R026,27,2.89,25.26,IoT
SENS_R027,2026-08-28T10:00:00,R027,116,3.39,26.4,IoT
SENS_R028,2026-08-28T10:00:00,R028,17,1.95,23.01,IoT
SENS_R029,2026-08-28T10:00:00,R029,129,3.92,25.06,IoT
SENS_R030,2026-08-28T10:00:00,R030,54,3.2,25.54,IoT
SENS_R001,2026-08-28T11:00:00,R001,24,2.99,24.89,IoT
SENS_R002,2026-08-28T11:00:00,R002,67,3.04,25.5,IoT
SENS_R003,2026-08-28T11:00:00,R003,81,3.35,27.17,IoT
SENS_R004,2026-08-28T11:00:00,R004,80,2.95,26.76,IoT
SENS_R005,2026-08-28T11:00:00,R005,60,2.88,26.16,IoT
SENS_R006,2026-08-28T11:00:00,R006,34,3.01,24.61,IoT
SENS_R007,2026-08-28T11:00:00,R007,20,2.71,25.16,IoT
SENS_R008,2026-08-28T11:00:00,R008,47,2.74,24.2,IoT
SENS_R009,2026-08-28T11:00:00,R009,27,2.78,26.12,IoT
SENS_R010,2026-08-28T11:00:00,R010,53,3.41,27.12,IoT
SENS_R011,2026-08-28T11:00:00,R011,70,3.56,26.01,IoT
SENS_R012,2026-08-28T11:00:00,R012,31,2.62,24.86,IoT
SENS_R013,2026-08-28T11:00:00,R013,64,2.26,24.4,IoT
SENS_R014,2026-08-28T11:00:00,R014,28,2.46,25.27,IoT
SENS_R015,2026-08-28T11:00:00,R015,28,3.9,25.67,IoT
SENS_R016,2026-08-28T11:00:00,R016,46,3.03,23.92,IoT
SENS_R017,2026-08-28T11:00:00,R017,43,3.19,26.49,IoT
SENS_R018,2026-08-28T11:00:00,R018,86,3.94,27.41,IoT
SENS_R019,2026-08-28T11:00:00,R019,38,2.76,24.2,IoT
SENS_R020,2026-08-28T11:00:00,R020,45,3.72,26.26,IoT
SENS_R021,2026-08-28T11:00:00,R021,47,2.85,22.71,IoT
SENS_R022,2026-08-28T11:00:00,R022,33,2.65,26.14,IoT
SENS_R023,2026-08-28T11:00:00,R023,27,3.28,25.18,IoT
SENS_R024,2026-08-28T11:00:00,R024,55,3.48,24.81,IoT
SENS_R025,2026-08-28T11:00:00,R025,110,3.86,26.34,IoT
SENS_R026,2026-08-28T11:00:00,R026,19,2.38,24.75,IoT
SENS_R027,2026-08-28T11:00:00,R027,58,1.89,24.4,IoT
SENS_R028,2026-08-28T11:00:00,R028,24,2.31,26.0,IoT
SENS_R029,2026-08-28T11:00:00,R029,72,2.83,25.83,IoT
SENS_R030,2026-08-28T11:00:00,R030,56,3.35,26.94,IoT
SENS_R001,2026-08-28T12:00:00,R001,25,3.37,26.24,IoT
SENS_R002,2026-08-28T12:00:00,R002,62,2.46,25.02,IoT
SENS_R003,2026-08-28T12:00:00,R003,81,3.85,25.75,IoT
SENS_R004,2026-08-28T12:00:00,R004,55,2.87,26.0,IoT
SENS_R005,2026-08-28T12:00:00,R005,50,2.55,25.78,IoT
SENS_R006,2026-08-28T12:00:00,R006,26,2.75,25.06,IoT
SENS_R007,2026-08-28T12:00:00,R007,21,2.59,24.02,IoT
SENS_R008,2026-08-28T12:00:00,R008,71,3.32,26.08,IoT
SENS_R009,2026-08-28T12:00:00,R009,25,2.09,25.68,IoT
SENS_R010,2026-08-28T12:00:00,R010,49,2.83,25.06,IoT
SENS_R011,2026-08-28T12:00:00,R011,73,3.38,26.56,IoT
SENS_R012,2026-08-28T12:00:00,R012,64,3.27,25.33,IoT
SENS_R013,2026-08-28T12:00:00,R013,62,2.55,24.12,IoT
SENS_R014,2026-08-28T12:00:00,R014,37,3.82,24.68,IoT
SENS_R015,2026-08-28T12:00:00,R015,12,1.95,24.04,IoT
SENS_R016,2026-08-28T12:00:00,R016,58,3.2,25.78,IoT
SENS_R017,2026-08-28T12:00:00,R017,58,3.89,25.42,IoT
SENS_R018,2026-08-28T12:00:00,R018,58,2.72,25.13,IoT
SENS_R019,2026-08-28T12:00:00,R019,46,3.58,25.46,IoT
SENS_R020,2026-08-28T12:00:00,R020,29,2.66,24.37,IoT
SENS_R021,2026-08-28T12:00:00,R021,41,2.77,25.33,IoT
SENS_R022,2026-08-28T12:00:00,R022,31,2.41,23.4,IoT
SENS_R023,2026-08-28T12:00:00,R023,30,3.72,25.33,IoT
SENS_R024,2026-08-28T12:00:00,R024,25,1.96,24.04,IoT
SENS_R025,2026-08-28T12:00:00,R025,52,2.71,25.27,IoT
SENS_R026,2026-08-28T12:00:00,R026,28,2.61,24.8,IoT
SENS_R027,2026-08-28T12:00:00,R027,81,2.61,27.83,IoT
SENS_R028,2026-08-28T12:00:00,R028,33,2.77,25.3,IoT
SENS_R029,2026-08-28T12:00:00,R029,99,2.71,24.16,IoT
SENS_R030,2026-08-28T12:00:00,R030,56,3.37,25.8,IoT
SENS_R001,2026-08-28T13:00:00,R001,30,3.35,25.4,IoT
SENS_R002,2026-08-28T13:00:00,R002,40,2.15,24.6,IoT
SENS_R003,2026-08-28T13:00:00,R003,86,3.22,24.52,IoT
SENS_R004,2026-08-28T13:00:00,R004,89,3.9,25.9,IoT
SENS_R005,2026-08-28T13:00:00,R005,63,2.75,25.53,IoT
SENS_R006,2026-08-28T13:00:00,R006,36,3.57,26.04,IoT
SENS_R007,2026-08-28T13:00:00,R007,31,3.5,24.95,IoT
SENS_R008,2026-08-28T13:00:00,R008,77,3.53,26.32,IoT
SENS_R009,2026-08-28T13:00:00,R009,39,2.98,25.97,IoT
SENS_R010,2026-08-28T13:00:00,R010,43,3.22,25.73,IoT
SENS_R011,2026-08-28T13:00:00,R011,64,2.8,26.18,IoT
SENS_R012,2026-08-28T13:00:00,R012,50,3.18,25.41,IoT
SENS_R013,2026-08-28T13:00:00,R013,112,3.24,26.7,IoT
SENS_R014,2026-08-28T13:00:00,R014,31,2.99,24.92,IoT
SENS_R015,2026-08-28T13:00:00,R015,24,3.14,24.64,IoT
SENS_R016,2026-08-28T13:00:00,R016,57,3.3,24.25,IoT
SENS_R017,2026-08-28T13:00:00,R017,20,1.69,24.35,IoT
SENS_R018,2026-08-28T13:00:00,R018,64,2.6,24.74,IoT
SENS_R019,2026-08-28T13:00:00,R019,58,3.61,26.51,IoT
SENS_R020,2026-08-28T13:00:00,R020,50,3.93,26.58,IoT
SENS_R021,2026-08-28T13:00:00,R021,51,3.08,24.43,IoT
SENS_R022,2026-08-28T13:00:00,R022,25,2.23,24.06,IoT
SENS_R023,2026-08-28T13:00:00,R023,22,2.51,25.3,IoT
SENS_R024,2026-08-28T13:00:00,R024,28,2.22,24.9,IoT
SENS_R025,2026-08-28T13:00:00,R025,61,2.47,25.86,IoT
SENS_R026,2026-08-28T13:00:00,R026,25,2.46,25.95,IoT
SENS_R027,2026-08-28T13:00:00,R027,64,2.22,24.56,IoT
SENS_R028,2026-08-28T13:00:00,R028,17,1.86,22.76,IoT
SENS_R029,2026-08-28T13:00:00,R029,107,3.38,25.34,IoT
SENS_R030,2026-08-28T13:00:00,R030,44,2.64,25.45,IoT
SENS_R001,2026-08-28T14:00:00,R001,19,2.69,24.07,IoT
SENS_R002,2026-08-28T14:00:00,R002,87,3.44,24.7,IoT
SENS_R003,2026-08-28T14:00:00,R003,99,3.61,26.4,IoT
SENS_R004,2026-08-28T14:00:00,R004,69,3.22,26.04,IoT
SENS_R005,2026-08-28T14:00:00,R005,91,4.16,26.42,IoT
SENS_R006,2026-08-28T14:00:00,R006,33,3.21,27.17,IoT
SENS_R007,2026-08-28T14:00:00,R007,13,1.99,24.18,IoT
SENS_R008,2026-08-28T14:00:00,R008,46,2.89,24.96,IoT
SENS_R009,2026-08-28T14:00:00,R009,30,2.25,25.18,IoT
SENS_R010,2026-08-28T14:00:00,R010,50,3.36,26.17,IoT
SENS_R011,2026-08-28T14:00:00,R011,51,2.32,25.47,IoT
SENS_R012,2026-08-28T14:00:00,R012,64,3.45,26.17,IoT
SENS_R013,2026-08-28T14:00:00,R013,128,3.49,26.88,IoT
SENS_R014,2026-08-28T14:00:00,R014,29,2.45,26.33,IoT
SENS_R015,2026-08-28T14:00:00,R015,16,2.1,24.6,IoT
SENS_R016,2026-08-28T14:00:00,R016,58,3.13,26.85,IoT
SENS_R017,2026-08-28T14:00:00,R017,46,3.19,24.54,IoT
SENS_R018,2026-08-28T14:00:00,R018,34,2.62,23.94,IoT
SENS_R019,2026-08-28T14:00:00,R019,42,2.79,25.15,IoT
SENS_R020,2026-08-28T14:00:00,R020,37,2.99,26.13,IoT
SENS_R021,2026-08-28T14:00:00,R021,46,3.56,25.63,IoT
SENS_R022,2026-08-28T14:00:00,R022,33,2.39,26.42,IoT
SENS_R023,2026-08-28T14:00:00,R023,22,2.42,25.34,IoT
SENS_R024,2026-08-28T14:00:00,R024,24,2.05,24.64,IoT
SENS_R025,2026-08-28T14:00:00,R025,59,2.21,23.39,IoT
SENS_R026,2026-08-28T14:00:00,R026,31,2.95,25.08,IoT
SENS_R027,2026-08-28T14:00:00,R027,63,2.46,24.79,IoT
SENS_R028,2026-08-28T14:00:00,R028,26,2.67,25.02,IoT
SENS_R029,2026-08-28T14:00:00,R029,85,2.4,25.49,IoT
SENS_R030,2026-08-28T14:00:00,R030,28,1.73,25.1,IoT
SENS_R001,2026-08-28T15:00:00,R001,15,2.04,23.99,IoT
SENS_R002,2026-08-28T15:00:00,R002,51,2.38,23.99,IoT
SENS_R003,2026-08-28T15:00:00,R003,75,3.06,23.22,IoT
SENS_R004,2026-08-28T15:00:00,R004,68,3.61,24.27,IoT
SENS_R005,2026-08-28T15:00:00,R005,45,2.38,23.84,IoT
SENS_R006,2026-08-28T15:00:00,R006,38,3.54,25.96,IoT
SENS_R007,2026-08-28T15:00:00,R007,18,2.46,25.41,IoT
SENS_R008,2026-08-28T15:00:00,R008,81,3.75,23.61,IoT
SENS_R009,2026-08-28T15:00:00,R009,42,3.81,26.39,IoT
SENS_R010,2026-08-28T15:00:00,R010,57,3.6,26.19,IoT
SENS_R011,2026-08-28T15:00:00,R011,45,2.26,23.65,IoT
SENS_R012,2026-08-28T15:00:00,R012,65,3.44,26.37,IoT
SENS_R013,2026-08-28T15:00:00,R013,126,3.83,26.69,IoT
SENS_R014,2026-08-28T15:00:00,R014,29,2.66,25.39,IoT
SENS_R015,2026-08-28T15:00:00,R015,14,2.01,25.14,IoT
SENS_R016,2026-08-28T15:00:00,R016,46,2.75,24.94,IoT
SENS_R017,2026-08-28T15:00:00,R017,53,3.61,26.23,IoT
SENS_R018,2026-08-28T15:00:00,R018,74,3.69,26.33,IoT
