resource_id,building_id,name,type,building_type,room_id,room_type,capacity,floor,projector,computers,air_conditioned,status,cost_per_hour,faculty_id,department,max_hours_per_day,student_id,year,course_id,student_count,requires_projector,requires_computer,course_level,equipment_id,equipment_type,replacement_cost,source_priority,data_quality_score,last_observed_at,fusion_status,capabilities
STU_S0864,,Student 0864,student,,,,,,,,,,,,CSE,,S0864,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0865,,Student 0865,student,,,,,,,,,,,,ME,,S0865,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0866,,Student 0866,student,,,,,,,,,,,,CE,,S0866,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0867,,Student 0867,student,,,,,,,,,,,,AI-DS,,S0867,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0868,,Student 0868,student,,,,,,,,,,,,EEE,,S0868,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0869,,Student 0869,student,,,,,,,,,,,,AI-DS,,S0869,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0870,,Student 0870,student,,,,,,,,,,,,CSE,,S0870,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0871,,Student 0871,student,,,,,,,,,,,,ME,,S0871,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0872,,Student 0872,student,,,,,,,,,,,,CE,,S0872,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0873,,Student 0873,student,,,,,,,,,,,,CSE,,S0873,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0874,,Student 0874,student,,,,,,,,,,,,AI-DS,,S0874,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0875,,Student 0875,student,,,,,,,,,,,,CSE,,S0875,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0876,,Student 0876,student,,,,,,,,,,,,MBA,,S0876,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0877,,Student 0877,student,,,,,,,,,,,,AI-DS,,S0877,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0878,,Student 0878,student,,,,,,,,,,,,CE,,S0878,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0879,,Student 0879,student,,,,,,,,,,,,CE,,S0879,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0880,,Student 0880,student,,,,,,,,,,,,ECE,,S0880,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0881,,Student 0881,student,,,,,,,,,,,,MBA,,S0881,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0882,,Student 0882,student,,,,,,,,,,,,EEE,,S0882,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0883,,Student 0883,student,,,,,,,,,,,,CSE,,S0883,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0884,,Student 0884,student,,,,,,,,,,,,CE,,S0884,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0885,,Student 0885,student,,,,,,,,,,,,ECE,,S0885,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0886,,Student 0886,student,,,,,,,,,,,,CSE,,S0886,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0887,,Student 0887,student,,,,,,,,,,,,CE,,S0887,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0888,,Student 0888,student,,,,,,,,,,,,MBA,,S0888,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0889,,Student 0889,student,,,,,,,,,,,,CSE,,S0889,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0890,,Student 0890,student,,,,,,,,,,,,ECE,,S0890,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0891,,Student 0891,student,,,,,,,,,,,,CE,,S0891,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0892,,Student 0892,student,,,,,,,,,,,,AI-DS,,S0892,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0893,,Student 0893,student,,,,,,,,,,,,ME,,S0893,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0894,,Student 0894,student,,,,,,,,,,,,MBA,,S0894,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0895,,Student 0895,student,,,,,,,,,,,,CE,,S0895,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0896,,Student 0896,student,,,,,,,,,,,,CSE,,S0896,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0897,,Student 0897,student,,,,,,,,,,,,ME,,S0897,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0898,,Student 0898,student,,,,,,,,,,,,MBA,,S0898,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0899,,Student 0899,student,,,,,,,,,,,,EEE,,S0899,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0900,,Student 0900,student,,,,,,,,,,,,MBA,,S0900,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0901,,Student 0901,student,,,,,,,,,,,,CSE,,S0901,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0902,,Student 0902,student,,,,,,,,,,,,MBA,,S0902,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0903,,Student 0903,student,,,,,,,,,,,,ME,,S0903,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0904,,Student 0904,student,,,,,,,,,,,,EEE,,S0904,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0905,,Student 0905,student,,,,,,,,,,,,ME,,S0905,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0906,,Student 0906,student,,,,,,,,,,,,AI-DS,,S0906,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0907,,Student 0907,student,,,,,,,,,,,,CSE,,S0907,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0908,,Student 0908,student,,,,,,,,,,,,MBA,,S0908,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0909,,Student 0909,student,,,,,,,,,,,,AI-DS,,S0909,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0910,,Student 0910,student,,,,,,,,,,,,CSE,,S0910,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0911,,Student 0911,student,,,,,,,,,,,,ECE,,S0911,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0912,,Student 0912,student,,,,,,,,,,,,AI-DS,,S0912,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0913,,Student 0913,student,,,,,,,,,,,,AI-DS,,S0913,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0914,,Student 0914,student,,,,,,,,,,,,EEE,,S0914,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0915,,Student 0915,student,,,,,,,,,,,,CSE,,S0915,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0916,,Student 0916,student,,,,,,,,,,,,CSE,,S0916,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0917,,Student 0917,student,,,,,,,,,,,,ME,,S0917,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0918,,Student 0918,student,,,,,,,,,,,,MBA,,S0918,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0919,,Student 0919,student,,,,,,,,,,,,CSE,,S0919,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0920,,Student 0920,student,,,,,,,,,,,,CSE,,S0920,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0921,,Student 0921,student,,,,,,,,,,,,ME,,S0921,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0922,,Student 0922,student,,,,,,,,,,,,CE,,S0922,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0923,,Student 0923,student,,,,,,,,,,,,CSE,,S0923,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0924,,Student 0924,student,,,,,,,,,,,,CSE,,S0924,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0925,,Student 0925,student,,,,,,,,,,,,CE,,S0925,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0926,,Student 0926,student,,,,,,,,,,,,CE,,S0926,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0927,,Student 0927,student,,,,,,,,,,,,MBA,,S0927,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0928,,Student 0928,student,,,,,,,,,,,,CSE,,S0928,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0929,,Student 0929,student,,,,,,,,,,,,ME,,S0929,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0930,,Student 0930,student,,,,,,,,,,,,MBA,,S0930,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0931,,Student 0931,student,,,,,,,,,,,,AI-DS,,S0931,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0932,,Student 0932,student,,,,,,,,,,,,CE,,S0932,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0933,,Student 0933,student,,,,,,,,,,,,AI-DS,,S0933,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0934,,Student 0934,student,,,,,,,,,,,,ECE,,S0934,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0935,,Student 0935,student,,,,,,,,,,,,EEE,,S0935,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0936,,Student 0936,student,,,,,,,,,,,,EEE,,S0936,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0937,,Student 0937,student,,,,,,,,,,,,ECE,,S0937,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0938,,Student 0938,student,,,,,,,,,,,,ECE,,S0938,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0939,,Student 0939,student,,,,,,,,,,,,EEE,,S0939,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0940,,Student 0940,student,,,,,,,,,,,,EEE,,S0940,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0941,,Student 0941,student,,,,,,,,,,,,MBA,,S0941,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0942,,Student 0942,student,,,,,,,,,,,,EEE,,S0942,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0943,,Student 0943,student,,,,,,,,,,,,ECE,,S0943,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0944,,Student 0944,student,,,,,,,,,,,,CE,,S0944,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0945,,Student 0945,student,,,,,,,,,,,,ME,,S0945,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0946,,Student 0946,student,,,,,,,,,,,,ECE,,S0946,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0947,,Student 0947,student,,,,,,,,,,,,CSE,,S0947,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0948,,Student 0948,student,,,,,,,,,,,,EEE,,S0948,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0949,,Student 0949,student,,,,,,,,,,,,MBA,,S0949,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0950,,Student 0950,student,,,,,,,,,,,,ME,,S0950,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0951,,Student 0951,student,,,,,,,,,,,,ME,,S0951,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0952,,Student 0952,student,,,,,,,,,,,,EEE,,S0952,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0953,,Student 0953,student,,,,,,,,,,,,CE,,S0953,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0954,,Student 0954,student,,,,,,,,,,,,ME,,S0954,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0955,,Student 0955,student,,,,,,,,,,,,ECE,,S0955,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0956,,Student 0956,student,,,,,,,,,,,,EEE,,S0956,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0957,,Student 0957,student,,,,,,,,,,,,AI-DS,,S0957,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0958,,Student 0958,student,,,,,,,,,,,,CE,,S0958,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0959,,Student 0959,student,,,,,,,,,,,,EEE,,S0959,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0960,,Student 0960,student,,,,,,,,,,,,EEE,,S0960,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0961,,Student 0961,student,,,,,,,,,,,,EEE,,S0961,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0962,,Student 0962,student,,,,,,,,,,,,CE,,S0962,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0963,,Student 0963,student,,,,,,,,,,,,CE,,S0963,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0964,,Student 0964,student,,,,,,,,,,,,AI-DS,,S0964,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0965,,Student 0965,student,,,,,,,,,,,,AI-DS,,S0965,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0966,,Student 0966,student,,,,,,,,,,,,AI-DS,,S0966,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0967,,Student 0967,student,,,,,,,,,,,,ME,,S0967,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0968,,Student 0968,student,,,,,,,,,,,,MBA,,S0968,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0969,,Student 0969,student,,,,,,,,,,,,MBA,,S0969,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0970,,Student 0970,student,,,,,,,,,,,,AI-DS,,S0970,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0971,,Student 0971,student,,,,,,,,,,,,ECE,,S0971,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0972,,Student 0972,student,,,,,,,,,,,,ECE,,S0972,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0973,,Student 0973,student,,,,,,,,,,,,AI-DS,,S0973,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0974,,Student 0974,student,,,,,,,,,,,,AI-DS,,S0974,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0975,,Student 0975,student,,,,,,,,,,,,MBA,,S0975,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0976,,Student 0976,student,,,,,,,,,,,,CSE,,S0976,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0977,,Student 0977,student,,,,,,,,,,,,CE,,S0977,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0978,,Student 0978,student,,,,,,,,,,,,CE,,S0978,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0979,,Student 0979,student,,,,,,,,,,,,CE,,S0979,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0980,,Student 0980,student,,,,,,,,,,,,CE,,S0980,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0981,,Student 0981,student,,,,,,,,,,,,MBA,,S0981,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0982,,Student 0982,student,,,,,,,,,,,,AI-DS,,S0982,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0983,,Student 0983,student,,,,,,,,,,,,CSE,,S0983,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0984,,Student 0984,student,,,,,,,,,,,,AI-DS,,S0984,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0985,,Student 0985,student,,,,,,,,,,,,ECE,,S0985,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0986,,Student 0986,student,,,,,,,,,,,,CE,,S0986,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0987,,Student 0987,student,,,,,,,,,,,,MBA,,S0987,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0988,,Student 0988,student,,,,,,,,,,,,MBA,,S0988,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0989,,Student 0989,student,,,,,,,,,,,,CSE,,S0989,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0990,,Student 0990,student,,,,,,,,,,,,CSE,,S0990,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0991,,Student 0991,student,,,,,,,,,,,,ECE,,S0991,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0992,,Student 0992,student,,,,,,,,,,,,ME,,S0992,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0993,,Student 0993,student,,,,,,,,,,,,ME,,S0993,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0994,,Student 0994,student,,,,,,,,,,,,MBA,,S0994,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0995,,Student 0995,student,,,,,,,,,,,,EEE,,S0995,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0996,,Student 0996,student,,,,,,,,,,,,ME,,S0996,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0997,,Student 0997,student,,,,,,,,,,,,EEE,,S0997,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0998,,Student 0998,student,,,,,,,,,,,,CSE,,S0998,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0999,,Student 0999,student,,,,,,,,,,,,MBA,,S0999,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S1000,,Student 1000,student,,,,,,,,,,,,EEE,,S1000,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C001,,CSE Course 001,course,,,,,,,,,,,F035,CSE,,,,C001,34.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C002,,CSE Course 002,course,,,,,,,,,,,F003,CSE,,,,C002,72.0,True,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C003,,EEE Course 003,course,,,,,,,,,,,F023,EEE,,,,C003,71.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C004,,ECE Course 004,course,,,,,,,,,,,F040,ECE,,,,C004,112.0,True,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C005,,AI-DS Course 005,course,,,,,,,,,,,F012,AI-DS,,,,C005,44.0,False,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C006,,ME Course 006,course,,,,,,,,,,,F043,ME,,,,C006,28.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C007,,MBA Course 007,course,,,,,,,,,,,F025,MBA,,,,C007,56.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C008,,MBA Course 008,course,,,,,,,,,,,F023,MBA,,,,C008,29.0,False,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C009,,EEE Course 009,course,,,,,,,,,,,F022,EEE,,,,C009,54.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C010,,EEE Course 010,course,,,,,,,,,,,F044,EEE,,,,C010,33.0,False,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C011,,MBA Course 011,course,,,,,,,,,,,F012,MBA,,,,C011,93.0,True,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C012,,CE Course 012,course,,,,,,,,,,,F047,CE,,,,C012,58.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C013,,MBA Course 013,course,,,,,,,,,,,F025,MBA,,,,C013,65.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C014,,CE Course 014,course,,,,,,,,,,,F034,CE,,,,C014,49.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C015,,MBA Course 015,course,,,,,,,,,,,F024,MBA,,,,C015,93.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C016,,ME Course 016,course,,,,,,,,,,,F043,ME,,,,C016,33.0,False,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C017,,MBA Course 017,course,,,,,,,,,,,F043,MBA,,,,C017,40.0,False,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C018,,ME Course 018,course,,,,,,,,,,,F013,ME,,,,C018,66.0,True,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C019,,ME Course 019,course,,,,,,,,,,,F040,ME,,,,C019,110.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C020,,CE Course 020,course,,,,,,,,,,,F019,CE,,,,C020,63.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C021,,ECE Course 021,course,,,,,,,,,,,F030,ECE,,,,C021,80.0,False,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C022,,ME Course 022,course,,,,,,,,,,,F043,ME,,,,C022,81.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C023,,CSE Course 023,course,,,,,,,,,,,F006,CSE,,,,C023,61.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C024,,MBA Course 024,course,,,,,,,,,,,F010,MBA,,,,C024,55.0,False,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C025,,CSE Course 025,course,,,,,,,,,,,F030,CSE,,,,C025,30.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C026,,ME Course 026,course,,,,,,,,,,,F032,ME,,,,C026,105.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C027,,ME Course 027,course,,,,,,,,,,,F050,ME,,,,C027,56.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C028,,ME Course 028,course,,,,,,,,,,,F004,ME,,,,C028,53.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C029,,CE Course 029,course,,,,,,,,,,,F030,CE,,,,C029,56.0,False,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C030,,AI-DS Course 030,course,,,,,,,,,,,F040,AI-DS,,,,C030,92.0,False,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C031,,MBA Course 031,course,,,,,,,,,,,F011,MBA,,,,C031,89.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C032,,AI-DS Course 032,course,,,,,,,,,,,F050,AI-DS,,,,C032,85.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C033,,MBA Course 033,course,,,,,,,,,,,F005,MBA,,,,C033,91.0,True,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C034,,AI-DS Course 034,course,,,,,,,,,,,F009,AI-DS,,,,C034,61.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C035,,ECE Course 035,course,,,,,,,,,,,F005,ECE,,,,C035,54.0,True,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C036,,ME Course 036,course,,,,,,,,,,,F014,ME,,,,C036,77.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C037,,MBA Course 037,course,,,,,,,,,,,F049,MBA,,,,C037,78.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C038,,CE Course 038,course,,,,,,,,,,,F049,CE,,,,C038,73.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C039,,ME Course 039,course,,,,,,,,,,,F032,ME,,,,C039,78.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C040,,ECE Course 040,course,,,,,,,,,,,F043,ECE,,,,C040,59.0,True,True,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C041,,AI-DS Course 041,course,,,,,,,,,,,F040,AI-DS,,,,C041,76.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C042,,CE Course 042,course,,,,,,,,,,,F006,CE,,,,C042,28.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C043,,AI-DS Course 043,course,,,,,,,,,,,F017,AI-DS,,,,C043,79.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C044,,ME Course 044,course,,,,,,,,,,,F018,ME,,,,C044,66.0,True,False,PG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C045,,MBA Course 045,course,,,,,,,,,,,F048,MBA,,,,C045,78.0,True,True,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C046,,CE Course 046,course,,,,,,,,,,,F050,CE,,,,C046,31.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C047,,AI-DS Course 047,course,,,,,,,,,,,F002,AI-DS,,,,C047,30.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C048,,CE Course 048,course,,,,,,,,,,,F037,CE,,,,C048,44.0,True,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
COURSE_C049,,ECE Course 049,course,,,,,,,,,,,F039,ECE,,,,C049,84.0,False,False,UG,,,,primary,1.0,2026-09-20T18:00:00,fused,
